Neighborhood,Year,Season,Property Type,Bedrooms,Bathrooms,Year Built,Renovation Year,Garage Type,Square Footage (House),Square Footage (Land),Basement,Legal Units,Market Price
Lower Lonsdale,2015,Summer,House,3,1,2012,2022.0,Single,4728,4798,Not Finished,1,1732439.5
Lower Lonsdale,2015,Fall,Triplex,4,3,1973,1998.0,Double,4354,8673,Not Finished,1,3072760.0
Lower Lonsdale,2015,Winter,Townhouse,4,1,1972,1982.0,Single,2118,6142,Finished,0,1501047.34
Lower Lonsdale,2016,Spring,Duplex,4,2,1974,,Single,4169,8083,Not Finished,0,3898775.5
Lower Lonsdale,2016,Summer,Townhouse,4,3,1972,1988.0,Double,938,5688,Not Finished,0,2593874.48
Lower Lonsdale,2016,Fall,Townhouse,2,2,1998,,Triple,1990,5494,Finished,0,2095547.08
Lower Lonsdale,2016,Winter,House,4,1,1980,,Double,4069,4863,Finished,1,2041190.21
Lower Lonsdale,2017,Spring,Townhouse,1,3,1986,,Single,3692,7608,Finished,1,1985301.32
Lower Lonsdale,2017,Summer,Townhouse,4,2,1960,2001.0,Single,4433,9036,Finished,2,877656.59
Lower Lonsdale,2017,Fall,House,5,2,1971,1997.0,None,1049,9879,Not Finished,0,2199412.52
Lower Lonsdale,2017,Winter,House,2,3,1983,2013.0,None,2197,1791,Finished,2,5546009.16
Lower Lonsdale,2018,Spring,Triplex,3,3,1980,2004.0,Triple,1406,4885,Not Finished,0,2720767.12
Lower Lonsdale,2018,Summer,House,4,3,1955,,Double,4613,3465,Not Finished,1,4881753.28
Lower Lonsdale,2018,Fall,Condo,3,2,1994,,Double,1573,1858,Finished,1,936958.24
Lower Lonsdale,2018,Winter,Triplex,2,1,1961,,None,4873,1364,Finished,2,2033374.72
Lower Lonsdale,2019,Spring,Condo,3,2,1979,,Triple,2694,6050,Finished,1,822292.35
Lower Lonsdale,2019,Summer,Triplex,5,2,1992,2019.0,Single,1940,6642,Finished,0,1318093.54
Lower Lonsdale,2019,Fall,Condo,4,1,1999,2016.0,Single,4437,8415,Not Finished,2,642696.07
Lower Lonsdale,2019,Winter,Condo,5,3,2000,,None,1529,3924,Not Finished,2,1352233.28
Lower Lonsdale,2020,Spring,House,2,3,1973,,Triple,4586,2685,Not Finished,1,1313608.12
Lower Lonsdale,2020,Summer,Townhouse,4,2,1971,,Single,3714,6668,Finished,0,3763185.57
Lower Lonsdale,2020,Fall,Duplex,1,2,2000,,Triple,3140,2163,Finished,0,2925365.0747999996
Lower Lonsdale,2020,Winter,Triplex,1,3,2003,,Single,3851,6667,Finished,2,3999380.724
Lower Lonsdale,2021,Spring,Condo,3,3,2011,,None,865,1923,Not Finished,1,1252242.36
Lower Lonsdale,2021,Summer,House,1,3,1980,,Double,755,3725,Finished,2,5746133.532000001
Lower Lonsdale,2021,Fall,Duplex,5,2,1991,,Single,1412,4186,Finished,2,3005977.344
Lower Lonsdale,2021,Winter,Condo,1,3,1961,2019.0,None,2416,7837,Not Finished,0,2052399.5999999999
Lower Lonsdale,2022,Spring,Townhouse,1,3,1987,2002.0,Double,1922,8889,Finished,1,2955039.0239999997
Lower Lonsdale,2022,Summer,Condo,4,1,1968,1994.0,Double,1592,2719,Finished,1,947253.4199999999
Lower Lonsdale,2022,Fall,Condo,5,3,1993,,Triple,4058,7085,Not Finished,0,706434.72
Lower Lonsdale,2022,Winter,Condo,3,3,1989,2012.0,Triple,4494,6034,Not Finished,1,1535034.3
Lower Lonsdale,2023,Spring,Triplex,4,2,2013,,Triple,1152,1592,Finished,2,5090505.02
Lower Lonsdale,2023,Summer,House,3,1,1994,2018.0,None,3854,1466,Not Finished,2,1470153.68
Lower Lonsdale,2023,Fall,Triplex,3,1,1980,,Double,3169,6703,Not Finished,2,2730289.28
Lower Lonsdale,2023,Winter,Condo,4,2,1962,,None,4216,8739,Finished,0,1429282.54
Lynn Valley,2004,Spring,House,2,3,2010,2020.0,Double,3195,9090,Finished,2,2330025.66
Lynn Valley,2004,Summer,Townhouse,5,2,1995,,None,1490,4648,Finished,1,1193055.74
Lynn Valley,2004,Fall,Townhouse,2,3,2003,2017.0,Double,4921,9325,Finished,0,798881.65
Lynn Valley,2004,Winter,Triplex,5,1,1979,,Double,4583,6647,Finished,0,933826.9
Lynn Valley,2005,Spring,Triplex,2,2,1998,,Double,3508,3159,Not Finished,0,2188617.8
Lynn Valley,2005,Summer,Condo,2,1,1956,,Single,594,7924,Finished,2,1069564.42
Lynn Valley,2005,Fall,Condo,1,2,2019,,None,3738,2173,Not Finished,0,745312.2
Lynn Valley,2005,Winter,House,4,1,2006,,Single,1371,3778,Finished,0,1661625.91
Lynn Valley,2006,Spring,House,5,2,1958,,None,2745,2131,Finished,2,2742954.68
Lynn Valley,2006,Summer,Townhouse,3,1,1986,1998.0,Triple,2570,3855,Not Finished,1,573486.64
Lynn Valley,2006,Fall,Duplex,2,1,1993,,Single,3012,7247,Not Finished,0,1792129.03
Lynn Valley,2006,Winter,House,1,1,1977,,Triple,4579,9637,Not Finished,0,3149120.1
Lynn Valley,2007,Spring,Condo,1,2,1973,,Single,1738,2356,Not Finished,1,427311.14
Lynn Valley,2007,Summer,Duplex,5,1,1994,2012.0,None,4409,1416,Finished,1,1650926.78
Lynn Valley,2007,Fall,Triplex,2,3,2009,2019.0,Double,2041,8339,Finished,2,1266180.8
Lynn Valley,2007,Winter,Condo,5,2,1992,2004.0,Single,1077,2799,Not Finished,0,919843.32
Lynn Valley,2008,Spring,Duplex,2,1,1985,2017.0,Double,2642,2783,Finished,0,1400953.67
Lynn Valley,2008,Summer,House,5,3,2002,2017.0,Double,1857,8780,Not Finished,0,1072325.35
Lynn Valley,2008,Fall,House,3,2,2006,2018.0,Double,1777,9527,Finished,1,2399235.36
Lynn Valley,2008,Winter,Triplex,2,3,2022,,None,2985,8435,Not Finished,2,2637480.35
Lynn Valley,2009,Spring,Triplex,1,1,1951,,Double,1262,8272,Finished,0,2708588.13
Lynn Valley,2009,Summer,Townhouse,1,1,1980,2003.0,Triple,1486,7059,Finished,2,741445.42
Lynn Valley,2009,Fall,House,2,2,1966,2019.0,Double,3335,6404,Not Finished,1,882042.53
Lynn Valley,2009,Winter,House,3,2,2005,2020.0,Double,1269,9460,Not Finished,1,3853208.54
Lynn Valley,2010,Spring,House,4,3,1975,,Single,4939,1110,Finished,1,4338905.64
Lynn Valley,2010,Summer,Townhouse,5,1,1950,,Triple,4933,3752,Not Finished,0,1336263.65
Lynn Valley,2010,Fall,Duplex,2,2,1971,1981.0,None,1590,4569,Finished,2,2695404.71
Lynn Valley,2010,Winter,House,2,1,1964,2000.0,Single,2977,4624,Not Finished,0,4053786.42
Lynn Valley,2011,Spring,Townhouse,5,3,1986,,Triple,4474,3675,Finished,0,1314182.98
Lynn Valley,2011,Summer,Townhouse,2,3,1992,,None,2186,4190,Not Finished,2,1280350.37
Lynn Valley,2011,Fall,Triplex,3,3,1979,,None,4741,7679,Not Finished,0,2647171.48
Lynn Valley,2011,Winter,Triplex,4,3,1990,2009.0,Triple,703,2568,Not Finished,2,1326263.99
Lynn Valley,2012,Spring,Triplex,3,3,1976,1987.0,None,3624,9484,Finished,2,3104184.73
Lynn Valley,2012,Summer,Triplex,4,2,1978,,Triple,4708,8746,Finished,1,2173188.56
Lynn Valley,2012,Fall,Condo,1,3,1963,1979.0,Triple,602,3825,Not Finished,0,490552.33
Lynn Valley,2012,Winter,Triplex,2,1,2002,,Double,4435,5936,Not Finished,1,3093380.7
Lynn Valley,2013,Spring,Triplex,3,2,1996,2006.0,None,4786,4464,Not Finished,1,3482490.29
Lynn Valley,2013,Summer,House,4,1,2012,,Double,1931,4051,Not Finished,1,3329381.09
Lynn Valley,2013,Fall,Townhouse,3,1,1967,,Single,4677,8927,Finished,1,2188699.22
Lynn Valley,2013,Winter,Townhouse,5,1,1992,2016.0,None,4051,4662,Not Finished,1,1872332.11
Lynn Valley,2014,Spring,House,5,3,1987,,Single,3774,1046,Finished,0,3453048.74
Lynn Valley,2014,Summer,Triplex,5,1,2020,,Triple,2780,7429,Not Finished,2,2472472.0
Lynn Valley,2014,Fall,Condo,5,3,1972,2015.0,None,3880,2638,Not Finished,0,680594.8
Lynn Valley,2014,Winter,Duplex,2,1,2005,2016.0,Triple,2481,3013,Not Finished,0,2743765.65
Lynn Valley,2015,Spring,Triplex,4,3,1970,1983.0,Triple,4158,4024,Finished,0,3231418.49
Lynn Valley,2015,Summer,Townhouse,4,2,1961,,Single,1484,5462,Finished,1,2859910.92
Lynn Valley,2015,Fall,Duplex,2,2,1988,,None,2904,2562,Not Finished,1,3364595.55
Lynn Valley,2015,Winter,Townhouse,5,3,1969,2023.0,Single,2199,8715,Not Finished,1,1769950.01
Lynn Valley,2016,Spring,Condo,3,3,1953,2019.0,Triple,1924,1369,Finished,2,526777.97
Lynn Valley,2016,Summer,House,3,1,1955,1993.0,Double,3583,9716,Finished,0,4176082.97
Lynn Valley,2016,Fall,House,1,2,2019,,None,2192,7275,Finished,0,4937028.87
Lynn Valley,2016,Winter,Condo,1,3,1985,2009.0,Single,4509,3630,Finished,1,1456526.13
Lynn Valley,2017,Spring,House,3,3,2015,,None,1578,5143,Not Finished,2,5425142.11
Lynn Valley,2017,Summer,Townhouse,3,3,1994,2013.0,None,2888,7001,Not Finished,2,3331639.79
Lynn Valley,2017,Fall,Triplex,1,1,1978,,Double,657,8436,Finished,1,2223786.29
Lynn Valley,2017,Winter,Condo,4,3,1955,2008.0,Single,1420,3737,Finished,2,1450702.23
Lynn Valley,2018,Spring,Triplex,3,1,1971,,Single,4027,4933,Not Finished,2,2867142.96
Lynn Valley,2018,Summer,Condo,2,3,1989,2001.0,None,1759,5602,Finished,1,1300989.48
Lynn Valley,2018,Fall,House,5,1,2019,,Triple,2070,4089,Not Finished,1,4355610.81
Lynn Valley,2018,Winter,Townhouse,2,2,2022,,None,4740,4599,Finished,2,2130723.35
Lynn Valley,2019,Spring,House,2,1,2009,2020.0,Double,3209,2484,Finished,1,3302826.35
Lynn Valley,2019,Summer,Duplex,5,3,2013,,Triple,4078,6263,Finished,2,2544708.05
Lynn Valley,2019,Fall,Condo,5,1,1951,,None,2915,9215,Finished,2,1433360.01
Lynn Valley,2019,Winter,Duplex,2,2,1952,2001.0,None,1293,7514,Not Finished,0,3110072.05
Lynn Valley,2020,Spring,House,4,2,1950,1972.0,Double,2225,2369,Finished,2,3105006.35
Lynn Valley,2020,Summer,Condo,5,1,2010,2020.0,Double,773,7388,Finished,2,929494.07
Lynn Valley,2020,Fall,Townhouse,3,1,1964,2015.0,Triple,2892,7583,Not Finished,0,2191801.236
Lynn Valley,2020,Winter,Condo,3,3,2016,,Double,4071,4601,Finished,0,2415452.94
Lynn Valley,2021,Spring,Townhouse,5,1,2007,,Double,1993,1755,Finished,2,3853016.652
Lynn Valley,2021,Summer,House,1,1,1971,2002.0,Triple,766,3752,Not Finished,1,5700396.828000001
Lynn Valley,2021,Fall,House,1,2,2021,,None,3802,3187,Finished,2,7319831.123999999
Lynn Valley,2021,Winter,Duplex,3,3,2000,,Single,1810,6201,Not Finished,1,4248985.62
Lynn Valley,2022,Spring,Condo,3,3,2009,2019.0,Double,625,6660,Not Finished,2,2617691.676
Lynn Valley,2022,Summer,Duplex,2,3,2003,2020.0,Double,3073,9365,Finished,2,5644357.967999999
Lynn Valley,2022,Fall,Condo,2,1,1962,2017.0,None,4886,6423,Not Finished,2,1439260.91
Lynn Valley,2022,Winter,House,1,3,1959,,Single,3855,9847,Not Finished,0,6416201.4
Lynn Valley,2023,Spring,Townhouse,5,2,1988,1998.0,Single,3185,5184,Not Finished,0,2249949.54
Lynn Valley,2023,Summer,House,1,2,1988,2013.0,Double,3084,6898,Not Finished,2,4772788.97
Lynn Valley,2023,Fall,House,1,1,2019,,Triple,2693,3233,Finished,2,3835694.75
Lynn Valley,2023,Winter,Condo,2,3,1996,2019.0,Single,4922,3022,Not Finished,2,754127.37
Central Lonsdale,2004,Spring,Duplex,4,2,1970,1989.0,Triple,2892,6354,Not Finished,1,1973217.87
Central Lonsdale,2004,Summer,Condo,1,1,1977,2001.0,Double,3205,6357,Finished,0,507355.42
Central Lonsdale,2004,Fall,House,1,1,1959,1978.0,Double,3597,4317,Not Finished,2,1068904.0
Central Lonsdale,2004,Winter,House,1,1,1990,2021.0,Triple,2297,3749,Not Finished,2,1234054.612
Central Lonsdale,2005,Spring,House,5,2,2021,,Single,2100,7701,Finished,1,3101414.44
Central Lonsdale,2005,Summer,Triplex,4,2,2017,,Triple,4085,9532,Not Finished,0,2170020.67
Central Lonsdale,2005,Fall,Condo,3,2,1951,,Double,1980,3639,Not Finished,0,311120.27
Central Lonsdale,2005,Winter,Triplex,4,3,1964,2021.0,Triple,2705,9356,Finished,2,1162950.19
Central Lonsdale,2006,Spring,Condo,3,1,2001,2017.0,Double,2866,8462,Not Finished,1,342115.84
Central Lonsdale,2006,Summer,Triplex,1,3,1982,,None,2582,8656,Not Finished,0,1470710.79
Central Lonsdale,2006,Fall,Townhouse,2,2,2000,2020.0,Single,1587,1859,Not Finished,2,1993711.29
Central Lonsdale,2006,Winter,Condo,3,1,1961,,Single,2058,5233,Not Finished,1,673953.0
Central Lonsdale,2007,Spring,Triplex,4,2,2005,,Single,3533,8124,Not Finished,2,1836333.3
Central Lonsdale,2007,Summer,Triplex,2,2,1954,,Triple,2061,4079,Not Finished,2,1236600.43
Central Lonsdale,2007,Fall,Condo,1,2,1952,2014.0,Double,816,8415,Finished,0,840705.36
Central Lonsdale,2007,Winter,Condo,2,2,2021,,Triple,4221,2331,Finished,0,766732.44
Central Lonsdale,2008,Spring,Townhouse,1,2,2021,,None,2456,6533,Not Finished,1,2043414.42
Central Lonsdale,2008,Summer,Condo,2,3,2009,,None,1725,7765,Finished,2,590268.76
Central Lonsdale,2008,Fall,House,5,1,1994,2004.0,Single,4386,4825,Finished,0,867581.82
Central Lonsdale,2008,Winter,Duplex,3,2,2014,,Double,3107,1780,Finished,0,920257.8489999999
Central Lonsdale,2009,Spring,Condo,1,3,1964,,Double,2114,6948,Not Finished,1,1359470.37
Central Lonsdale,2009,Summer,Townhouse,1,2,1968,2021.0,Double,3791,5925,Finished,1,1773474.18
Central Lonsdale,2009,Fall,Townhouse,5,2,1964,,Single,1898,2178,Not Finished,0,1580616.68
Central Lonsdale,2009,Winter,Townhouse,5,1,1977,2016.0,Triple,4732,5784,Finished,1,606673.26
Central Lonsdale,2010,Spring,Condo,5,3,2022,,Triple,3545,6742,Not Finished,1,560863.68
Central Lonsdale,2010,Summer,Triplex,1,3,2014,,None,3177,2300,Not Finished,1,1035503.88
Central Lonsdale,2010,Fall,Condo,1,2,1969,2004.0,Single,2315,4526,Finished,2,581436.79
Central Lonsdale,2010,Winter,House,1,3,1980,1991.0,Double,660,8612,Not Finished,2,1140885.96
Central Lonsdale,2011,Spring,Duplex,4,1,1971,2009.0,Double,2120,5513,Finished,2,1385753.16
Central Lonsdale,2011,Summer,House,4,2,1972,1994.0,None,2295,5145,Not Finished,0,1076153.96
Central Lonsdale,2011,Fall,Condo,5,3,2019,,Double,879,7414,Not Finished,1,1148017.91
Central Lonsdale,2011,Winter,Duplex,3,3,1976,,Triple,2908,5933,Finished,0,1372402.27
Central Lonsdale,2012,Spring,House,1,3,1981,,Triple,4596,9051,Finished,1,2695462.98
Central Lonsdale,2012,Summer,Triplex,5,3,1971,,Single,1765,1495,Finished,1,1511825.77
Central Lonsdale,2012,Fall,Condo,3,3,2004,,None,4785,5269,Finished,2,1616925.35
Central Lonsdale,2012,Winter,Duplex,2,3,1957,,None,2518,6968,Finished,2,2534372.74
Central Lonsdale,2013,Spring,Condo,4,1,1954,,Single,3303,1021,Not Finished,1,943277.34
Central Lonsdale,2013,Summer,Townhouse,5,3,2007,2023.0,Double,1137,7630,Not Finished,2,1332954.02
Central Lonsdale,2013,Fall,Townhouse,2,2,1988,,Double,1537,9118,Not Finished,2,1027977.87
Central Lonsdale,2013,Winter,Townhouse,3,1,1982,,Double,1622,1169,Finished,1,1895074.14
Central Lonsdale,2014,Spring,Condo,3,3,2016,,None,3334,6181,Not Finished,1,851458.03
Central Lonsdale,2014,Summer,Triplex,1,3,1970,2009.0,Double,4173,6962,Not Finished,0,3525360.04
Central Lonsdale,2014,Fall,Duplex,4,3,1966,2008.0,Double,2134,5679,Not Finished,1,2137947.16
Central Lonsdale,2014,Winter,Duplex,2,1,1978,2020.0,Triple,729,1714,Not Finished,0,3248327.81
Central Lonsdale,2015,Spring,Duplex,4,1,1994,,Single,4074,9513,Not Finished,1,3192980.47
Central Lonsdale,2015,Summer,House,4,1,1973,1985.0,Double,3011,9249,Not Finished,1,4787976.52
Central Lonsdale,2015,Fall,Townhouse,2,3,1954,1995.0,Double,4509,3859,Not Finished,2,2888650.59
Central Lonsdale,2015,Winter,House,3,2,2012,2023.0,Triple,1369,8359,Not Finished,0,1075027.44
Central Lonsdale,2016,Spring,Townhouse,4,1,1994,2013.0,None,2331,8480,Not Finished,0,2999823.07
Central Lonsdale,2016,Summer,House,1,1,1971,,Triple,4632,4486,Not Finished,2,1148756.54
Central Lonsdale,2016,Fall,Condo,2,1,1974,2021.0,Double,4896,1594,Not Finished,1,808939.21
Central Lonsdale,2016,Winter,House,5,1,2002,2013.0,Triple,2050,8137,Not Finished,0,4164499.49
Central Lonsdale,2017,Spring,House,1,3,1984,2010.0,Triple,4728,5409,Finished,0,3221649.12
Central Lonsdale,2017,Summer,Condo,2,3,1994,,Double,4251,9094,Finished,0,1633500.31
Central Lonsdale,2017,Fall,Condo,1,1,2012,2022.0,None,4854,7938,Finished,2,1077184.87
Central Lonsdale,2017,Winter,Townhouse,2,3,1965,,None,3910,9084,Finished,0,2604298.41
Central Lonsdale,2018,Spring,House,4,1,1986,,Single,1073,8417,Finished,1,4384425.67
Central Lonsdale,2018,Summer,Townhouse,3,3,2014,,Double,510,2688,Not Finished,0,1512647.89
Central Lonsdale,2018,Fall,Townhouse,5,3,2015,,Double,4948,5213,Not Finished,1,2305185.48
Central Lonsdale,2018,Winter,Triplex,1,3,1950,2002.0,None,3273,8663,Finished,1,3936181.12
Central Lonsdale,2019,Spring,Condo,1,3,1987,2007.0,Triple,2257,9817,Finished,1,1703033.76
Central Lonsdale,2019,Summer,Triplex,4,2,1987,,Triple,3644,1733,Not Finished,2,4597179.51
Central Lonsdale,2019,Fall,House,3,3,1958,1993.0,Single,4350,9573,Finished,1,4492151.56
Central Lonsdale,2019,Winter,Duplex,2,3,1969,1985.0,Double,2964,4105,Not Finished,2,1389379.78
Central Lonsdale,2020,Spring,Duplex,3,1,2010,,Single,4642,4253,Finished,0,4443682.48
Central Lonsdale,2020,Summer,House,5,3,2012,,None,3462,1214,Not Finished,2,5027768.62
Central Lonsdale,2020,Fall,House,1,2,1984,2007.0,Single,1862,3308,Not Finished,2,2603862.852
Central Lonsdale,2020,Winter,Triplex,5,1,1995,2008.0,Double,1943,2314,Finished,2,5173781.711999999
Central Lonsdale,2021,Spring,Triplex,4,2,1996,,Single,624,8151,Finished,0,1194242.3136
Central Lonsdale,2021,Summer,Duplex,2,2,1965,,Triple,3849,6490,Not Finished,0,3924336.648
Central Lonsdale,2021,Fall,House,5,1,1961,1992.0,None,1778,1315,Not Finished,0,3965579.4839999997
Central Lonsdale,2021,Winter,House,3,2,1978,,Double,4320,2973,Finished,2,3310290.1319999998
Central Lonsdale,2022,Spring,Duplex,4,1,1951,,Double,4261,3947,Finished,0,5068860.323999999
Central Lonsdale,2022,Summer,Condo,3,2,1976,2016.0,None,1577,9368,Not Finished,1,977170.4879999999
Central Lonsdale,2022,Fall,Duplex,2,1,1998,,None,650,4416,Not Finished,1,1901393.61
Central Lonsdale,2022,Winter,Duplex,3,1,2012,,Single,3085,3035,Not Finished,1,2160454.16
Central Lonsdale,2023,Spring,Condo,4,2,1991,2002.0,Double,982,9602,Finished,1,1390868.34
Central Lonsdale,2023,Summer,Duplex,3,3,2011,,None,4761,6689,Not Finished,2,5403678.11
Central Lonsdale,2023,Fall,Townhouse,5,3,1987,,Single,3887,5090,Finished,1,1918479.76
Central Lonsdale,2023,Winter,Duplex,3,2,2005,2018.0,None,4930,4747,Not Finished,1,4549779.68
Ambleside,2004,Spring,Townhouse,4,3,2012,,Triple,1394,7547,Finished,1,1266574.23
Ambleside,2004,Summer,Condo,1,2,1998,2009.0,Double,1347,7653,Finished,1,751564.44
Ambleside,2004,Fall,Condo,2,3,2002,2023.0,None,1289,7626,Finished,2,867088.01
Ambleside,2004,Winter,Duplex,4,2,1966,,Single,2243,2101,Not Finished,1,925365.78
Ambleside,2005,Spring,Triplex,1,3,1970,,None,1318,6620,Finished,2,1941110.22
Ambleside,2005,Summer,House,2,3,1973,1984.0,Single,4806,8972,Finished,2,1437252.48
Ambleside,2005,Fall,Condo,1,3,2001,,Double,3412,3661,Not Finished,0,769864.74
Ambleside,2005,Winter,Condo,2,3,2010,,Single,1266,4255,Not Finished,2,499597.83
Ambleside,2006,Spring,House,4,3,2018,,Triple,1590,9485,Not Finished,2,3805036.09
Ambleside,2006,Summer,Condo,1,1,1972,,None,2264,8741,Finished,2,1139225.46
Ambleside,2006,Fall,Condo,2,3,1972,,Single,2354,3261,Not Finished,0,1255062.81
Ambleside,2006,Winter,House,3,2,1982,,Triple,1198,7041,Finished,0,2478230.83
Ambleside,2007,Spring,Condo,2,2,2020,,Double,4110,4435,Finished,0,1112944.34
Ambleside,2007,Summer,House,2,1,1979,2011.0,None,2012,1713,Finished,1,3504603.53
Ambleside,2007,Fall,House,5,1,1984,,Double,564,5026,Not Finished,0,957837.21
Ambleside,2007,Winter,House,4,1,1999,,Triple,2083,4396,Not Finished,1,811497.35
Ambleside,2008,Spring,Townhouse,1,2,2019,,None,1698,6790,Not Finished,2,1964029.77
Ambleside,2008,Summer,House,2,3,1971,,Double,3510,5566,Finished,2,2274378.13
Ambleside,2008,Fall,Duplex,4,1,2005,,Triple,3258,6666,Finished,1,1117651.64
Ambleside,2008,Winter,Duplex,3,1,2020,,None,2853,2028,Finished,0,1560932.79
Ambleside,2009,Spring,Townhouse,5,3,1998,,None,1416,6163,Finished,1,2295539.41
Ambleside,2009,Summer,Townhouse,5,3,1988,2020.0,Single,2856,2557,Finished,0,2279711.87
Ambleside,2009,Fall,Townhouse,4,1,1963,,None,3557,4593,Not Finished,2,756005.38
Ambleside,2009,Winter,Triplex,3,2,1997,,Single,2257,7787,Finished,2,2780785.5
Ambleside,2010,Spring,Duplex,1,1,2004,2023.0,None,1632,7649,Finished,1,1954632.834
Ambleside,2010,Summer,Duplex,2,3,2017,,Single,2187,2715,Not Finished,2,2530802.25
Ambleside,2010,Fall,Duplex,3,1,1969,,Triple,564,3544,Finished,0,1609059.21
Ambleside,2010,Winter,Triplex,3,1,1965,2012.0,Triple,2252,9732,Finished,1,2030291.66
Ambleside,2011,Spring,Duplex,2,2,2017,,Double,2596,7757,Not Finished,0,2230779.86
Ambleside,2011,Summer,Duplex,1,3,1951,2019.0,None,1102,9291,Not Finished,1,2384889.6
Ambleside,2011,Fall,Triplex,4,1,1996,2010.0,Triple,2957,6155,Not Finished,2,2174237.02
Ambleside,2011,Winter,House,5,3,1984,2009.0,Double,1764,9800,Finished,2,4074756.39
Ambleside,2012,Spring,Triplex,1,3,2007,,None,3238,6718,Not Finished,0,2482116.73
Ambleside,2012,Summer,Townhouse,1,1,1981,2000.0,Triple,2771,1019,Not Finished,2,1466119.76
Ambleside,2012,Fall,Townhouse,5,1,1966,,Single,1023,7994,Not Finished,1,1149612.9
Ambleside,2012,Winter,Triplex,4,3,2017,,None,4536,5744,Not Finished,0,2665958.87
Ambleside,2013,Spring,House,1,1,2011,,Double,1828,4283,Finished,1,2385485.89
Ambleside,2013,Summer,Duplex,3,3,1955,,Double,2627,6733,Finished,1,2128603.8
Ambleside,2013,Fall,Townhouse,4,1,1988,,None,3919,8791,Not Finished,0,1041963.22
Ambleside,2013,Winter,Duplex,1,3,1987,2004.0,Single,822,5191,Not Finished,1,1878250.03
Ambleside,2014,Spring,House,2,2,1981,2020.0,Triple,3554,5692,Finished,0,2964060.81
Ambleside,2014,Summer,Condo,3,3,1991,,Single,1025,5418,Not Finished,0,1774670.05
Ambleside,2014,Fall,House,3,2,1990,2010.0,None,2743,9659,Not Finished,0,1478493.79
Ambleside,2014,Winter,Condo,5,1,2007,2020.0,Double,1255,5093,Finished,0,1278868.94
Ambleside,2015,Spring,House,4,3,1982,,Double,4911,9362,Finished,2,3213760.61
Ambleside,2015,Summer,Duplex,4,1,1989,2023.0,Single,505,3746,Not Finished,0,2993602.94
Ambleside,2015,Fall,House,2,1,1996,2020.0,Single,644,8218,Not Finished,2,4063148.41
Ambleside,2015,Winter,Triplex,2,1,1954,1995.0,Single,3693,4022,Finished,2,2888120.44
Ambleside,2016,Spring,Condo,2,1,2016,,Single,3965,1032,Not Finished,0,802115.46
Ambleside,2016,Summer,Duplex,3,2,1954,,Triple,2361,4598,Finished,2,1869571.07
Ambleside,2016,Fall,House,1,1,2007,,Triple,4964,2097,Finished,0,3228849.78
Ambleside,2016,Winter,Triplex,3,2,1954,,Triple,2280,5480,Finished,0,1415724.96
Ambleside,2017,Spring,Townhouse,1,1,1965,2003.0,Triple,640,1992,Finished,1,1660625.16
Ambleside,2017,Summer,Triplex,3,2,1981,,Triple,2745,2784,Finished,0,3439413.41
Ambleside,2017,Fall,Duplex,4,2,1988,,Triple,4139,6753,Not Finished,2,2604808.87
Ambleside,2017,Winter,Condo,3,2,1990,,Double,4932,6416,Finished,0,838730.31
Ambleside,2018,Spring,Duplex,4,3,1952,,Triple,2532,1884,Finished,0,1337378.17
Ambleside,2018,Summer,Triplex,5,3,1987,2013.0,Double,1868,6724,Finished,0,2637524.59
